CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1966343	1287634	CHEMBL1966343	1287634		SID103904482	256.3	3.19	80.73	0	CC(C)Cc1cc(on1)c2ccc3[nH]nc(N)c3c2	9624552	Ki	=	316.23	nM	6.5	pKi	=	6.5		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1965469	1286760	CHEMBL1965469	1286760		SID103904848	540.66	5.39	131.14	2	CC(C)CC(NC(=O)c1cccc(c1)n2nc(cc2NC(=O)Nc3cccc4ccccc34)C(C)(C)C)C(=O)N	9624606	Ki	=	5011.87	nM	5.3	pKi	=	5.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL17370	19226	CHEMBL17370	19226		SID103905410	361.44	5	66.87	0	CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	9632107	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1682558	1072619	CHEMBL1682558	1072619		SID103904550	391.44	3.36	58.97	0	Fc1ccc(cc1)c2ncn(CCN3CCOCC3)c2c4ccc5[nH]ncc5c4	9620776	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1968245	1289536	CHEMBL1968245	1289536		SID103904753	404.89	3.77	76.81	0	NC(COc1cc(C=Cc2ccncc2)cnc1Cl)Cc3c[nH]c4ccccc34	9628396	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996176	1317467	CHEMBL1996176	1317467		SID103905116	210.23	2.12	44.89	0	O=C1Nc2ccccc2C1=Cc3ccc[nH]3	9620792	Ki	=	3981.07	nM	5.4	pKi	=	5.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1992634	1313925	CHEMBL1992634	1313925		SID103904215	273.13	3.44	28.68	0	Brc1cnc2[nH]cc(c3ccccc3)c2c1	9628337	Ki	=	501.19	nM	6.3	pKi	=	6.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1825138	1175246	CHEMBL1825138	1175246		SID103905247	450.34	3.69	77.99	0	CC(Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl	9628460	Ki	=	630.96	nM	6.2	pKi	=	6.2		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1993904	1315195	CHEMBL1993904	1315195		SID103904645	401.44	3.76	148.3	0	NC(=O)c1cc2c(cnc(N)c2s1)c3ccc(Nc4oc5ccccc5n4)cc3	9620929	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970709	1292000	CHEMBL1970709	1292000		SID103904666	345.19	2.92	69.81	0	Brc1ccc(CNC(=O)Nc2ccc3[nH]ncc3c2)cc1	9620793	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1988163	1309454	CHEMBL1988163	1309454		SID103905250	365.41	3.1	111.28	0	NS(=O)(=O)c1cccc(Nc2ncc3ccn(c4ccccc4)c3n2)c1	9617068	Ki	=	19.95	nM	7.7	pKi	=	7.7		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2004892	1326183	CHEMBL2004892	1326183		SID103904487	302.35	1.7	109.25	0	CS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(N)c3c2	9620830	Ki	=	199.53	nM	6.7	pKi	=	6.7		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL373598	370916	CHEMBL373598	370916		SID103905148	447.87	2.66	138.62	0	OCCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N	9624622	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001539	1322830	CHEMBL2001539	1322830		SID103905580	176.24	2.22	56.92	0	C1Cc2sccc2c3[nH]ncc13	9628386	Ki	>	15848.93	nM		pKi	<	4.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1967560	1288851	CHEMBL1967560	1288851		SID103904643	522.64	3.22	106.17	1	CCN1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O	9628296	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990885	1312176	CHEMBL1990885	1312176		SID103905670	398.47	3	77.22	0	CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc23)c1C	9628413	Ki	>	3981.07	nM		pKi	<	5.4		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990288	1311579	CHEMBL1990288	1311579		SID103904425	399.42	4.78	68.25	0	CC(Nc1nccc(n1)c2c(nc3occn23)c4ccc(F)cc4)c5ccccc5	9617142	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973395	1294686	CHEMBL1973395	1294686		SID103904214	294.35	2.2	65.03	0	OC1CCN(CC1)c2ncnc3[nH]cc(c4ccccc4)c23	9628306	Ki	=	63.1	nM	7.2	pKi	=	7.2		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1682346	1072386	CHEMBL1682346	1072386		SID103904471	290.32	2.98	85.41	0	Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3	9624649	Ki	=	1258.93	nM	5.9	pKi	=	5.9		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1998110	1319401	CHEMBL1978567	1299858		SID103904920	353.44	2.79	92.35	0	[2H]C([2H])([2H])Oc1cccc(c1)C(C)NC(=O)c2sc(nc2C)c3ccncc3	9620783	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1983715	1305006	CHEMBL1983715	1305006		SID103904404	437.56	3.18	114.52	0	CCNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)C)n2	9624689	Ki	=	316.23	nM	6.5	pKi	=	6.5		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2002105	1323396	CHEMBL2002105	1323396		SID103905528	213.03	1.06	67.59	0	Nc1n[nH]c2ncc(Br)cc12	9617064	Ki	=	31622.78	nM	4.5	pKi	=	4.5		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996646	1317937	CHEMBL1996646	1317937		SID103905406	426.94	6.14	68.3	1	COc1cccc(OC)c1CNc2nc(NC3CCCCC3)nc4ccc(Cl)cc24	9624628	Ki	=	1995.26	nM	5.7	pKi	=	5.7		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2002736	1324027	CHEMBL2002736	1324027		SID103905037	235.28	1.85	73.16	0	CCOCC(C)Oc1cccc2[nH]nc(N)c12	9624517	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1978448	1299739	CHEMBL1978448	1299739		SID103904912	331.39	1.57	79.79	0	CS(=O)(=O)N(Cc1ccc2NC(=O)c3cccn3c2c1)C4CC4	9624583	Ki	>	2511.89	nM		pKi	<	5.6		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1997534	1318825	CHEMBL1997534	1318825		SID103904738	405.51	5.16	95.25	1	COc1cccc(c1)C(C)NC(=O)c2cc(C)c(s2)c3ccc4[nH]nc(C)c4c3	9624602	Ki	=	1258.93	nM	5.9	pKi	=	5.9		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973516	1294807	CHEMBL1973516	1294807		SID103905160	439.52	4.2	108.79	0	CCN1CCN(CC1)c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2	9624561	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980297	1301588	CHEMBL1980297	1301588	ILORASERTIB	SID103904272	488.54	3.38	146.33	0	Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13	9632113	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973720	1295011	CHEMBL1973720	1295011		SID103904190	342.83	2.88	92.51	0	NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34	9624726	Ki	=	158.49	nM	6.8	pKi	=	6.8		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1988075	1309366	CHEMBL1988075	1309366		SID103904287	469.53	4.4	121.17	0	Cc1ccc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4	9628341	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1974328	1295619	CHEMBL1974328	1295619		SID103904806	340.42	2.48	118.94	0	Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1	9624563	Ki	=	1000	nM	6	pKi	=	6		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990482	1311773	CHEMBL1990482	1311773		SID103904688	238.24	1.12	84.66	0	NC(=O)c1cccc2[nH]c(nc12)c3ccncc3	9624692	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986328	1307619	CHEMBL1986328	1307619		SID103905269	348.36	3.3	84.4	0	CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4	9628480	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996831	1318122	CHEMBL1996831	1318122		SID103904809	279.33	4.58	50.19	0	OC(=O)c1c2CCC(=C3CCCC3)c2nc4ccccc14	9620854	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982506	1303797	CHEMBL1982506	1303797		SID103905550	258.23	.81	77.52	0	COc1cc2cnc3C(=O)NC(=O)c3c2cc1OC	9620809	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973937	1295228	CHEMBL1973937	1295228		SID103904334	436.3	4.71	95.83	0	Cc1ccc(c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c4c(N)n[nH]c14	9624641	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1967992	1289283	CHEMBL1967992	1289283		SID103904575	285.34	3.47	48.71	0	N#Cc1ccc(cc1NCc2ccccc2)c3ccncc3	9620738	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996931	1318222	CHEMBL1996931	1318222		SID103904574	366.84	3.46	62.22	0	OCC(Cc1ccc(Cl)cc1)NC(=O)c2ccc(cc2)c3ccncc3	9620869	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL519697	514478	CHEMBL519697	514478		SID103905077	415.49	4.21	91.02	0	CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(cc4)C#N)n3C	9617109	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1964902	1286193	CHEMBL1964902	1286193		SID103904843	471.5	5.05	110.52	1	CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(n1)c4cccc(OCC(=O)O)c4	9624681	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2000071	1321362	CHEMBL2000071	1321362		SID103904212	268.31	1.93	73.83	0	OCCCNc1ncnc2[nH]cc(c3ccccc3)c12	9624511	Ki	=	501.19	nM	6.3	pKi	=	6.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
